DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2008,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2009,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2010,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2011,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2014,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2015,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2016,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2017,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2018,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2019,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2021,0.2,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2005,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2006,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2007,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2008,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2009,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2010,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2011,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2012,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2014,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2015,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2016,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2017,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2018,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2019,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2020,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2005,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2006,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2007,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2008,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2009,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2010,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2011,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2012,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2013,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2014,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2015,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2016,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2017,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2018,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2019,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2005,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2006,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2007,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2008,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2009,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2010,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2011,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2012,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2013,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2014,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2015,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2016,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2017,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2018,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2019,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2005,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2006,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2007,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2008,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2009,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2010,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2011,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2014,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2015,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2016,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2017,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2018,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2019,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2005,20.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2006,19.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2007,19.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2008,19.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2009,21.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2010,21.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2011,20.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2012,20.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2013,21.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2014,21.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2015,21.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2016,21.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2017,20.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2018,20.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2019,20.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2020,22.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2021,21.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2005,17.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2006,17.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2007,16.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2008,17.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2009,19.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2010,18.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2011,19.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2012,19.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2013,20.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2014,19.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2015,19.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2016,19.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2017,19.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2018,19.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2019,19.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2020,22.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2021,21.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2005,10.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2006,10.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2007,10.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2008,10.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2009,12.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2010,12.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2011,12.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2012,12.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2013,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2014,13.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2015,13.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2016,12.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2017,12.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2018,12.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2019,11.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2020,13.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2021,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2005,13.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2006,12.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2007,11.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2008,11.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2009,12.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2010,12.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2011,12.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2012,12.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2013,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2014,13.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2015,13.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2016,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2017,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2018,13.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2019,13.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2020,16.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2021,14.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2005,11.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2006,10.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2007,10.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2008,10.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2009,11.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2010,12.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2011,12.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2012,13.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2013,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2014,13.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2015,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2016,13.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2017,12.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2018,12.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2019,11.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2020,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2021,12.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2005,11.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2006,11.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2007,12.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2008,12.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2009,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2010,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2011,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2012,13.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2013,13.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2014,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2015,12.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2016,12.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2017,12.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2018,12.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2019,12.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2020,14.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2021,13.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2005,20.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2006,19.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2007,18.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2008,18.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2009,20.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2010,20.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2011,18.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2012,18.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2013,19.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2014,18.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2015,19.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2016,19.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2017,19.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2018,19.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2019,19.6,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2020,21.6,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2021,20.9,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2005,22.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2006,21.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2007,21.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2008,21.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2009,24.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2010,24.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2011,24.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2012,24.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2013,24.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2014,24.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2015,23.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2016,22.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2017,22.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2018,21.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2019,21.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2020,22.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2021,21.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EE,2005,9.6,
