"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",1.07260370664985,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",1.18920760470541,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",1.28709939397605,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",1.26182970550181,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",1.30990419332063,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",1.42147499453735,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",1.49528578800274,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",1.63751125596684,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",1.68997045806276,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",1.82065971112469,,
"NZL","New Zealand","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",1.89315710022818,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",0.204934346269938,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",0.206791935480574,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",0.304973226354644,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",0.304008904844977,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",0.297307881576586,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.258513547889272,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.386553032661908,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.403619099927753,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.371833096397117,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.403571703475069,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.448484030119867,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.541823527494101,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.468403683398112,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.451837074791495,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.516905402724144,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",0.606303430309122,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.613638105623211,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",0.619765982118757,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",0.660854449060975,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",0.697933774124517,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",0.652451703602327,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",1.0688989941084,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",0.207353314514091,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",0.203332358926542,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",0.294993437285852,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",0.297206996953249,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",0.285688841312541,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",0.247188831388085,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",0.373415658236368,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",0.396281285970009,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",0.362351550378848,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",0.398136441716563,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",0.436626860096742,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.525549241772877,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.455473439544957,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.43637004555444,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.500163856283668,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.580257248769374,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",0.58684790287157,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",0.596276821497994,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",0.635743650055508,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",0.677342597995886,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",0.626225961103884,,
"NOR","Norway","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",1.03108671947675,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",0.761132193207131,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",0.690262887354971,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",0.638623299239595,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.575246002677869,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.464587216314,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.493428607048417,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.412663451436094,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.405210388006276,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.445277409765082,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.465223872924484,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.410493233275607,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.377050660460909,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.324053054520927,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",0.292964687447303,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.307457240499501,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",0.384304288420736,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",0.456760299103674,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",0.485155748567238,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",0.538501490520702,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",0.605351947840745,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",0.61638742360514,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",0.554703174790511,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",0.523935389133627,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",0.477824848057525,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",0.406196863782354,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",0.454933687631972,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",0.392106144955821,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",0.372119402294061,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",0.408203786542706,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.425062423784913,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.375436856249783,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.342148156997413,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.302376559506527,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.276221397324403,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",0.29230272639862,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",0.367601945403989,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",0.44505632749567,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",0.471510364296674,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",0.525572304764567,,
"POL","Poland","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",0.588426921768962,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",1.67820511435183,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",1.74915176246772,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",1.84310291559567,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",1.8847181035592,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",1.7838094029811,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",1.85442007509347,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",1.89017306414469,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",1.98323092705833,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",1.89191835047824,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",1.97846432508372,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",1.93736724345561,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.681777126057561,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.653486437836136,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.6705581452917,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.585836803197426,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",0.611550499000578,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.618524111558735,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",0.631698158822918,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",0.75653224535373,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",0.760018455964315,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",0.75149446769552,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",0.797971835440073,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",1.61410197899731,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",1.68086099263908,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",1.75091884916644,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",1.76668692806177,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",1.66565212605245,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",1.71570872945046,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",1.74554975459584,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",1.82718551299783,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",1.75251584500689,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",1.79919065180404,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",1.72869189303639,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.592074391120819,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.559421230265927,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.565966029456589,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.520708162624446,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.542444796382489,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",0.555722149364739,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",0.593659739442503,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",0.715915366059552,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",0.71934007167231,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",0.703148273641215,,
"PRT","Portugal","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",0.755222484653451,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",0.0570912031971073,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",0.0612110368207929,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",0.0752056404230317,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",0.0554349332471012,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",0.0921574048474795,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.0947653429602888,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.0782166601486116,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.081789284840093,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.0855883304030047,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.0896948178206103,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.0657825114528776,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.134366214307895,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.123145149463836,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.128979406686603,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.124034404149874,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",0.168069301465314,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.163555722699584,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",0.241040025265246,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",0.271550680098948,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",0.289129206753908,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",0.291159340179266,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",0.405380077677083,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",0.0579754956904881,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",0.0531914893617021,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",0.0688573505221682,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",0.0495407949392172,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",0.0754460749179523,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",0.0832261481425437,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",0.0715711756507326,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",0.0727787202269729,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",0.0811904866301377,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",0.079814660469847,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",0.0580639791893378,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.117176034888473,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.109340821010206,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.114501753166876,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.107687433434085,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.156122402112181,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",0.155106154977765,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",0.22253280230173,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",0.259260743828215,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",0.272491493975258,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",0.273160585056596,,
"SVK","Slovak Republic","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",0.37770864209666,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",0.122959837434151,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",0.1138567406944,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",0.115246552571704,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",0.129323172877166,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",0.127768056317088,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.168011753058459,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.15697799859336,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2007","2007",0.163897467633559,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2008","2008",0.137032143818754,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2009","2009",0.119066994700814,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2010","2010",0.142220236380463,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2011","2011",0.14532003557055,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2012","2012",0.143029874967782,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2013","2013",0.121302292530116,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2014","2014",0.115716048370101,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2015","2015",0.133157506759136,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2016","2016",0.136629900544268,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2017","2017",0.171157102477175,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2018","2018",0.176637580009377,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2019","2019",0.196568841256721,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2020","2020",0.192371885908193,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2021","2021",0.204515319686103,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2000","2000",0.107027587475542,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2001","2001",0.101938512033785,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2002","2002",0.103052223230425,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2003","2003",0.11680248598766,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2004","2004",0.115136865842641,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2005","2005",0.155909052351271,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2006","2006",0.145592416431281,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2007","2007",0.151965997358366,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2008","2008",0.122433409642878,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2009","2009",0.0987943894602595,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2010","2010",0.115773340995237,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2011","2011",0.11803322227926,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2012","2012",0.109666942608662,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2013","2013",0.091202631602168,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2014","2014",0.0906138407150531,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2015","2015",0.106055180213974,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2016","2016",0.115236096751672,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2017","2017",0.144668040285206,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2018","2018",0.150744449344701,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2019","2019",0.170755331084137,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2020","2020",0.165879940010206,,
"ESP","Spain","MW","All persons","7074","70 to 74","PER_L","Share of labour force","A","Annual","2021","2021",0.17980309377122,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2000","2000",0.471709238425434,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2001","2001",0.509613157285151,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2002","2002",0.530920338865677,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2003","2003",0.555830897713218,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2004","2004",0.519341391275996,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2005","2005",0.404932817964292,,
"SWE","Sweden","MW","All persons","7074","70 to 74","PER_E","Share of employment","A","Annual","2006","2006",0.52863436123348,,
