"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","GDPHRWKD","TOT","IDX2015","A","1986",22.223001,
"KOR","GDPHRWKD","TOT","IDX2015","A","1987",24.005757,
"KOR","GDPHRWKD","TOT","IDX2015","A","1988",26.4858,
"KOR","GDPHRWKD","TOT","IDX2015","A","1989",28.270638,
"KOR","GDPHRWKD","TOT","IDX2015","A","1990",30.769746,
"KOR","GDPHRWKD","TOT","IDX2015","A","1991",33.300443,
"KOR","GDPHRWKD","TOT","IDX2015","A","1992",34.979493,
"KOR","GDPHRWKD","TOT","IDX2015","A","1993",36.708923,
"KOR","GDPHRWKD","TOT","IDX2015","A","1994",39.089553,
"KOR","GDPHRWKD","TOT","IDX2015","A","1995",41.543099,
"KOR","GDPHRWKD","TOT","IDX2015","A","1996",44.050191,
"KOR","GDPHRWKD","TOT","IDX2015","A","1997",46.959631,
"KOR","GDPHRWKD","TOT","IDX2015","A","1998",49.227633,
"KOR","GDPHRWKD","TOT","IDX2015","A","1999",53.777249,
"KOR","GDPHRWKD","TOT","IDX2015","A","2000",55.872505,
"KOR","GDPHRWKD","TOT","IDX2015","A","2001",57.749912,
"KOR","GDPHRWKD","TOT","IDX2015","A","2002",61.555051,
"KOR","GDPHRWKD","TOT","IDX2015","A","2003",64.411473,
"KOR","GDPHRWKD","TOT","IDX2015","A","2004",67.327239,
"KOR","GDPHRWKD","TOT","IDX2015","A","2005",70.49439,
"KOR","GDPHRWKD","TOT","IDX2015","A","2006",73.429329,
"KOR","GDPHRWKD","TOT","IDX2015","A","2007",78.075747,
"KOR","GDPHRWKD","TOT","IDX2015","A","2008",82.473976,
"KOR","GDPHRWKD","TOT","IDX2015","A","2009",85.326469,
"KOR","GDPHRWKD","TOT","IDX2015","A","2010",90.409766,
"KOR","GDPHRWKD","TOT","IDX2015","A","2011",93.025425,
"KOR","GDPHRWKD","TOT","IDX2015","A","2012",94.337746,
"KOR","GDPHRWKD","TOT","IDX2015","A","2013",96.456293,
"KOR","GDPHRWKD","TOT","IDX2015","A","2014",98.65271,
"KOR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"KOR","GDPHRWKD","TOT","IDX2015","A","2016",102.785021,
"KOR","GDPHRWKD","TOT","IDX2015","A","2017",107.376218,
"KOR","GDPHRWKD","TOT","IDX2015","A","2018",111.478289,
"KOR","GDPHRWKD","TOT","IDX2015","A","2019",114.112628,
"KOR","GDPHRWKD","TOT","IDX2015","A","2020",117.754902,
"KOR","GDPHRWKD","TOT","IDX2015","A","2021",120.511819,
"LUX","GDPHRWKD","TOT","IDX2015","A","1970",46.450112,
"LUX","GDPHRWKD","TOT","IDX2015","A","1971",46.294034,
"LUX","GDPHRWKD","TOT","IDX2015","A","1972",48.596367,
"LUX","GDPHRWKD","TOT","IDX2015","A","1973",52.505914,
"LUX","GDPHRWKD","TOT","IDX2015","A","1974",53.947997,
"LUX","GDPHRWKD","TOT","IDX2015","A","1975",50.584875,
"LUX","GDPHRWKD","TOT","IDX2015","A","1976",51.446295,
"LUX","GDPHRWKD","TOT","IDX2015","A","1977",53.044647,
"LUX","GDPHRWKD","TOT","IDX2015","A","1978",56.093875,
"LUX","GDPHRWKD","TOT","IDX2015","A","1979",57.67583,
"LUX","GDPHRWKD","TOT","IDX2015","A","1980",58.312848,
"LUX","GDPHRWKD","TOT","IDX2015","A","1981",58.65433,
"LUX","GDPHRWKD","TOT","IDX2015","A","1982",60.107256,
"LUX","GDPHRWKD","TOT","IDX2015","A","1983",62.313932,
"LUX","GDPHRWKD","TOT","IDX2015","A","1984",66.345351,
"LUX","GDPHRWKD","TOT","IDX2015","A","1985",66.994404,
"LUX","GDPHRWKD","TOT","IDX2015","A","1986",72.347859,
"LUX","GDPHRWKD","TOT","IDX2015","A","1987",73.29057,
"LUX","GDPHRWKD","TOT","IDX2015","A","1988",76.230001,
"LUX","GDPHRWKD","TOT","IDX2015","A","1989",81.458076,
"LUX","GDPHRWKD","TOT","IDX2015","A","1990",82.325262,
"LUX","GDPHRWKD","TOT","IDX2015","A","1991",86.932796,
"LUX","GDPHRWKD","TOT","IDX2015","A","1992",87.267454,
"LUX","GDPHRWKD","TOT","IDX2015","A","1993",88.977752,
"LUX","GDPHRWKD","TOT","IDX2015","A","1994",91.151118,
"LUX","GDPHRWKD","TOT","IDX2015","A","1995",89.489188,
"LUX","GDPHRWKD","TOT","IDX2015","A","1996",89.721127,
"LUX","GDPHRWKD","TOT","IDX2015","A","1997",91.158409,
"LUX","GDPHRWKD","TOT","IDX2015","A","1998",93.264723,
"LUX","GDPHRWKD","TOT","IDX2015","A","1999",96.512311,
"LUX","GDPHRWKD","TOT","IDX2015","A","2000",97.67673,"B"
"LUX","GDPHRWKD","TOT","IDX2015","A","2001",95.946411,
"LUX","GDPHRWKD","TOT","IDX2015","A","2002",96.679855,
"LUX","GDPHRWKD","TOT","IDX2015","A","2003",97.386617,
"LUX","GDPHRWKD","TOT","IDX2015","A","2004",99.194248,
"LUX","GDPHRWKD","TOT","IDX2015","A","2005",100.180217,
"LUX","GDPHRWKD","TOT","IDX2015","A","2006",102.262274,
"LUX","GDPHRWKD","TOT","IDX2015","A","2007",104.976601,
"LUX","GDPHRWKD","TOT","IDX2015","A","2008",99.90781,
"LUX","GDPHRWKD","TOT","IDX2015","A","2009",99.706148,
"LUX","GDPHRWKD","TOT","IDX2015","A","2010",101.385352,
"LUX","GDPHRWKD","TOT","IDX2015","A","2011",99.600059,
"LUX","GDPHRWKD","TOT","IDX2015","A","2012",99.210285,
"LUX","GDPHRWKD","TOT","IDX2015","A","2013",101.025243,
"LUX","GDPHRWKD","TOT","IDX2015","A","2014",100.774324,
"LUX","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LUX","GDPHRWKD","TOT","IDX2015","A","2016",101.989921,
"LUX","GDPHRWKD","TOT","IDX2015","A","2017",100.480067,
"LUX","GDPHRWKD","TOT","IDX2015","A","2018",98.797902,
"LUX","GDPHRWKD","TOT","IDX2015","A","2019",98.039568,
"LUX","GDPHRWKD","TOT","IDX2015","A","2020",101.325215,
"LUX","GDPHRWKD","TOT","IDX2015","A","2021",99.250677,
"MEX","GDPHRWKD","TOT","IDX2015","A","1991",99.689045,
"MEX","GDPHRWKD","TOT","IDX2015","A","1992",100.204862,
"MEX","GDPHRWKD","TOT","IDX2015","A","1993",99.805775,
"MEX","GDPHRWKD","TOT","IDX2015","A","1994",99.587297,
"MEX","GDPHRWKD","TOT","IDX2015","A","1995",93.434996,
"MEX","GDPHRWKD","TOT","IDX2015","A","1996",94.49108,
"MEX","GDPHRWKD","TOT","IDX2015","A","1997",93.397668,
"MEX","GDPHRWKD","TOT","IDX2015","A","1998",98.898734,
"MEX","GDPHRWKD","TOT","IDX2015","A","1999",97.141225,
"MEX","GDPHRWKD","TOT","IDX2015","A","2000",102.857472,
"MEX","GDPHRWKD","TOT","IDX2015","A","2001",103.554419,
"MEX","GDPHRWKD","TOT","IDX2015","A","2002",98.829358,
"MEX","GDPHRWKD","TOT","IDX2015","A","2003",101.920908,
"MEX","GDPHRWKD","TOT","IDX2015","A","2004",103.322933,
"MEX","GDPHRWKD","TOT","IDX2015","A","2005",94.61712,"B"
"MEX","GDPHRWKD","TOT","IDX2015","A","2006",96.46106,
"MEX","GDPHRWKD","TOT","IDX2015","A","2007",97.581472,
"MEX","GDPHRWKD","TOT","IDX2015","A","2008",96.993081,
"MEX","GDPHRWKD","TOT","IDX2015","A","2009",91.227118,
"MEX","GDPHRWKD","TOT","IDX2015","A","2010",94.489476,
"MEX","GDPHRWKD","TOT","IDX2015","A","2011",96.162997,
"MEX","GDPHRWKD","TOT","IDX2015","A","2012",96.937369,
"MEX","GDPHRWKD","TOT","IDX2015","A","2013",96.905215,
"MEX","GDPHRWKD","TOT","IDX2015","A","2014",99.356329,
"MEX","GDPHRWKD","TOT","IDX2015","A","2015",100,
"MEX","GDPHRWKD","TOT","IDX2015","A","2016",101.892078,
"MEX","GDPHRWKD","TOT","IDX2015","A","2017",102.461891,
"MEX","GDPHRWKD","TOT","IDX2015","A","2018",101.781343,
"MEX","GDPHRWKD","TOT","IDX2015","A","2019",99.320868,
"MEX","GDPHRWKD","TOT","IDX2015","A","2020",98.86049,
"MEX","GDPHRWKD","TOT","IDX2015","A","2021",95.272732,
"NLD","GDPHRWKD","TOT","IDX2015","A","1970",44.503541,
"NLD","GDPHRWKD","TOT","IDX2015","A","1971",46.785247,
"NLD","GDPHRWKD","TOT","IDX2015","A","1972",48.287013,
"NLD","GDPHRWKD","TOT","IDX2015","A","1973",51.488815,
"NLD","GDPHRWKD","TOT","IDX2015","A","1974",54.987659,
"NLD","GDPHRWKD","TOT","IDX2015","A","1975",56.836133,
"NLD","GDPHRWKD","TOT","IDX2015","A","1976",59.677528,
"NLD","GDPHRWKD","TOT","IDX2015","A","1977",61.519229,
"NLD","GDPHRWKD","TOT","IDX2015","A","1978",63.235884,
"NLD","GDPHRWKD","TOT","IDX2015","A","1979",64.024334,
"NLD","GDPHRWKD","TOT","IDX2015","A","1980",65.015993,
"NLD","GDPHRWKD","TOT","IDX2015","A","1981",64.796181,
"NLD","GDPHRWKD","TOT","IDX2015","A","1982",65.554651,
"NLD","GDPHRWKD","TOT","IDX2015","A","1983",68.172972,
"NLD","GDPHRWKD","TOT","IDX2015","A","1984",70.056763,
"NLD","GDPHRWKD","TOT","IDX2015","A","1985",71.341889,
"NLD","GDPHRWKD","TOT","IDX2015","A","1986",72.315601,
"NLD","GDPHRWKD","TOT","IDX2015","A","1987",73.200391,
"NLD","GDPHRWKD","TOT","IDX2015","A","1988",74.527109,
"NLD","GDPHRWKD","TOT","IDX2015","A","1989",76.046383,
"NLD","GDPHRWKD","TOT","IDX2015","A","1990",77.146426,
"NLD","GDPHRWKD","TOT","IDX2015","A","1991",78.07681,
"NLD","GDPHRWKD","TOT","IDX2015","A","1992",77.929608,
"NLD","GDPHRWKD","TOT","IDX2015","A","1993",79.179573,
"NLD","GDPHRWKD","TOT","IDX2015","A","1994",80.570946,
