"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1611.81190994512,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1632.03692209186,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1657.85901386431,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1620.89139274549,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1628.02837992883,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1630.75328303012,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1573.46883300437,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1599.72954072502,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1696.68334963883,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.21813177886,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1672.25423091727,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1657.48197881684,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1649.89161888423,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1673.20164604178,,
"LTU","Lithuania","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1694.33100105012,,
"LTU","Lithuania","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1656.89891288405,,
"LTU","Lithuania","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1664.02142625743,,
"LTU","Lithuania","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1665.38172630321,,
"LTU","Lithuania","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1594.92569904759,,
"LTU","Lithuania","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1619.97786313746,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1663.58239099819,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.91365293481,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1665.96298022594,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1660.39246022764,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1670.37955612713,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1632.92096480403,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1632.23897669332,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1618.5323894824,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1638.14831221322,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1606.03264692246,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1560.78695325252,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1585.7262049471,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1692.39593161207,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1707.03972138554,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1691.63541143043,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1685.92927524911,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1695.3034247988,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1663.1809081539,,
"LVA","Latvia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1663.83562339581,,
"LVA","Latvia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1649.86029054117,,
"LVA","Latvia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1661.30900321798,,
"LVA","Latvia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1631.03648732936,,
"LVA","Latvia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1576.93028785356,,
"LVA","Latvia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1601.20285053268,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2283.13222026052,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2312.67748777677,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2275.63996181023,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2199.8447025962,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2188.25215707532,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2213.37812574457,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2242.30447277466,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2242.28091995808,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2207.07367990718,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2155.38319515324,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,2047.94115561858,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2187.06924334116,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2243.1,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2285.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2233.4,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2140.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2121.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2148.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2204.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2178.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2121,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2059.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1913.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2073.3,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1432.29875456072,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1433.32489197372,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1421.76404854839,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1415.67473805964,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1415.63499182886,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1417.93322794296,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1431.6396361503,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1419.46177387972,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1419.59005808495,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1406.70534584235,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1382.42673499141,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1405.95718795424,,
"AUS","Australia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1734.32445318233,,
"AUS","Australia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1732.21320867189,,
"AUS","Australia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1734.8596110396,,
"AUS","Australia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1727.63310690613,,
"AUS","Australia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1736.72819188357,,
"AUS","Australia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1713.77435873996,,
"AUS","Australia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1703.62605538808,,
"AUS","Australia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1707.03775915739,,
"AUS","Australia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1706.2092815175,,
"AUS","Australia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1696.11088543951,,
"AUS","Australia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1670.45418096973,,
"AUS","Australia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1679.45880053924,,
"NOR","Norway","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1405.43933054393,,
"NOR","Norway","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1411.61928306551,,
"NOR","Norway","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1409.84267849939,,
"NOR","Norway","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1400.07961783439,,
"NOR","Norway","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1403.22580645161,,
"NOR","Norway","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1405.72324578597,,
"NOR","Norway","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1409.53497459945,,
"NOR","Norway","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1399.69135802469,,
"NOR","Norway","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1400.90943539219,,
"NOR","Norway","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1400.74487895717,,
"NOR","Norway","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1392.06049149338,,
"NOR","Norway","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1408.88722927558,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1587.61890842834,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1589.59221056034,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1576.07693273576,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1557.73472990874,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1555.50988284853,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1569.64290098307,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1570.56282287374,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1556.02372114035,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1544.61973691145,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1542.22523650935,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1489.60664660312,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1524.20446010029,,
"ISR","Israel","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1949.62815008809,,
"ISR","Israel","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1944.0911746823,,
"ISR","Israel","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1916.3939268429,,
"ISR","Israel","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1909.35727951254,,
"ISR","Israel","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1901.05736525606,,
"ISR","Israel","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1899.6140287423,,
"ISR","Israel","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1923.14470358198,,
"ISR","Israel","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1923.79465990241,,
"ISR","Israel","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1918.62492205167,,
"ISR","Israel","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1899.48554978777,,
"ISR","Israel","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1804.081037241,,
"ISR","Israel","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1774.0214541801,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1736.46062751714,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1739.32410507776,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1738.8918289928,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1733.00099696874,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1733.23873281482,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1733.15566148465,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1732.41830576213,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1726.53570648672,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1725.62574501533,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1719.33024712742,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1671.43961142701,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1706.09278398787,,
"COL","Colombia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2385.96890572036,,
"COL","Colombia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2375.76743186199,,
"COL","Colombia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2352.30143476857,,
"COL","Colombia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2363.2009031703,,
"COL","Colombia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2352.52991782962,,
"COL","Colombia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,2204.41764472691,,
"COL","Colombia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2325.31923235261,,
"COL","Colombia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2315.43029086157,,
"COL","Colombia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2284.49982084282,,
"COL","Colombia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2283.32583906224,,
"COL","Colombia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2272.19292798403,,
"COL","Colombia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1963.97052431593,,
